01.01.2011,1688,1788.74,1687.15,1723.42,877413319881
01.12.2010,1565.6,1702.64,1565.6,1687.99,1029702170147
01.11.2010,1523.4,1597.51,1515.13,1565.52,966551997440
01.10.2010,1440.3,1538.43,1436.32,1523.39,1038965216401
01.09.2010,1368.93,1452.21,1364.59,1440.3,826499295925
01.08.2010,1397.15,1433.63,1328.17,1368.9,805298393293
01.07.2010,1309.31,1425.01,1253.45,1397.12,939934409575
01.06.2010,1332.62,1407.95,1289.05,1309.31,1049336871213
01.05.2010,1436.04,1448.67,1194.92,1332.62,1169778549246
01.04.2010,1450.16,1539.65,1424.25,1436.04,1083530880901
01.03.2010,1332.97,1461.89,1332.97,1450.15,1166046050785
01.02.2010,1419.42,1455.51,1294.21,1332.64,972358494216
01.01.2010,1370.3,1491.36,1363.03,1419.42,754635689053
01.12.2009,1284.99,1412.27,1284.99,1370.01,1020107073921
01.11.2009,1237.06,1391.79,1203.11,1284.95,1236443466881
01.10.2009,1197.39,1388.79,1144.83,1237.18,1675318192136
01.09.2009,1092.04,1241.14,1069.83,1197.2,1491859638314
01.08.2009,1053.33,1135.84,1013.79,1091.98,1294027480770
01.07.2009,971.55,1057.41,852.03,1053.3,1277967376874
01.06.2009,1123.4,1226.65,881.71,971.55,1473904342370
01.05.2009,920.38,1125.72,920.35,1123.38,1168589423276
01.04.2009,772.93,942.63,758.09,920.35,964762904107
01.03.2009,666.02,870.45,638.42,772.93,906647593485
01.02.2009,624.86,743.34,602.68,666.05,580612258183
01.01.2009,619.53,671.61,534.7,624.9,334938523788
01.12.2008,611.33,676.24,538.12,619.53,481354787659
01.11.2008,731.97,871.52,503.54,611.32,477770279500
01.10.2008,1027.71,1052.27,493.61,731.96,476144445303
01.09.2008,1348.9,1381,788.34,1027.66,819645386225
01.08.2008,1495.26,1504.72,1238.94,1348.92,964170808690
01.07.2008,1753.67,1759.97,1416.17,1495.33,1074983095294
01.06.2008,1925.24,1932.01,1725.5,1753.67,904093795427
01.05.2008,1667.35,1966.32,1667.35,1925.24,1416615657685
01.04.2008,1628.43,1717.74,1615.79,1667.35,1112266957367
01.03.2008,1660.39,1698.41,1550.74,1628.43,1078002598644
01.02.2008,1574.33,1746.95,1549.56,1660.42,1424899634706
01.01.2008,1888.86,1942.36,1509.13,1574.33,1204370985543
01.12.2007,1850.71,1970.46,1832,1888.86,1217334861029
01.11.2007,1875.11,1933.2,1761.61,1850.64,1313631456845
01.10.2007,1759.44,1885.1,1724.32,1874.73,1235442501002
01.09.2007,1677.02,1763.33,1630.83,1759.44,863006014573
01.08.2007,1734.41,1736.66,1567.4,1677.02,1062511314224
01.07.2007,1665.96,1817.58,1665.28,1734.42,1325832524957
01.06.2007,1570.41,1703.53,1555.67,1665.96,1113305884523
01.05.2007,1697.28,1707.23,1485.66,1570.34,950296047623
01.04.2007,1698.09,1780.54,1668.65,1697.28,1144144581345
01.03.2007,1655.23,1730.36,1484.69,1698.08,1449475338721
01.02.2007,1656.95,1756.85,1608.85,1655.25,1096161597215
01.01.2007,1692.14,1695.5,1528.85,1656.94,1001975026857
01.12.2006,1550.7,1698.44,1546.42,1693.47,908645956529
01.11.2006,1426.87,1558.83,1426.86,1550.58,886680922837
01.10.2006,1367.27,1466.82,1304.65,1426.86,867968327326
01.09.2006,1448.72,1482.21,1253.38,1367.24,848847144792
01.08.2006,1380.3,1498.67,1363.67,1448.72,1054194224425
01.07.2006,1331.39,1403.18,1255.05,1380.24,785721777051
01.06.2006,1281.5,1389.21,1062.82,1331.39,1030054801395
01.05.2006,1486.85,1616.32,1120.06,1281.5,1170257825457
01.04.2006,1299.19,1519,1297.04,1486.85,838548859460
01.03.2006,1320.83,1367.98,1205.3,1299.19,576314564443
01.02.2006,1171.44,1424.62,1158.12,1320.83,596491112269
01.01.2006,1012.31,1242.08,1011,1171.44,406174018757
01.12.2005,944.55,1032.73,944.55,1011,270955360592
01.11.2005,842.52,954.96,837.81,944.55,327894472464
01.10.2005,892.76,957.16,773.45,842.52,394245266174
01.09.2005,784.28,900.41,748.46,892.5,381451903839
01.08.2005,700.54,788.52,691.79,784.28,241635274272
01.07.2005,639.98,708.89,639.35,700.65,195813963517
01.06.2005,603.89,642.26,596.98,639.98,149213357416
01.05.2005,593.94,606.54,563.24,603.89,108937196241
01.04.2005,598.05,634.48,586.34,593.88,187217177020
01.03.2005,635.38,635.83,566.27,598.04,192542673811
01.02.2005,575.74,635.42,572.47,635.38,150595107393
01.01.2005,552.18,583.62,532.26,575.74,92649636969
01.12.2004,570.76,570.88,483.55,552.22,172963486751
01.11.2004,632.97,649.49,565.16,570.76,175810924821
01.10.2004,611.03,710.61,601.67,632.97,238253502519
01.09.2004,549.28,613.56,542.47,611.03,187222957956
01.08.2004,502.81,551.66,488.91,549.28,138175462956
01.07.2004,534.84,560.73,466.39,502.81,168679583573
01.06.2004,535.4,576.31,486.36,534.84,215208790071
01.05.2004,561.78,584.69,503.83,535.4,173594953425
01.04.2004,644.64,688.53,547.72,561.78,260579480255
01.03.2004,591.09,648.31,579.98,644.64,224149296965
01.02.2004,551.72,592.05,538.16,591.09,190619768599
01.01.2004,514.71,567.98,514.71,551.72,174827608928
01.12.2003,484.73,525.57,467.46,514.71,146461971631
01.11.2003,468.85,508.84,421.88,484.73,144162541803
01.10.2003,515.17,591.32,448.39,468.85,252801537842
01.09.2003,484,520.54,484,515.17,174779477779
01.08.2003,430.3,484.5,417.22,484,142575025086
01.07.2003,455.44,473.85,386.23,430.3,181169763025
01.06.2003,421.08,461.88,412.43,455.44,166039399650
01.05.2003,369.77,429.65,369.77,421.08,196912891565
01.04.2003,325.56,386.96,324.5,369.77,153525025264
01.03.2003,341.52,363.37,322.83,325.56,92139915068
01.02.2003,311.53,341.54,307.78,341.52,73728188778
01.01.2003,320.92,324.89,295.32,307.78,71848169295
01.12.2002,321.41,326.04,298.8,318.91,63180425886
01.11.2002,310.74,322.3,300.07,321.41,5655390781
01.10.2002,288.83,311.45,288.83,311.41,0
01.09.2002,287.58,298.6,282.5,289.96,0
01.08.2002,283.52,307.54,269.55,292.23,0
01.07.2002,306.21,324.24,275.42,281.81,0
01.06.2002,333.75,338.84,290.47,304.18,0
01.05.2002,340.72,355.39,328.81,333.61,0
01.04.2002,302.2,347.82,293.08,343.33,0
01.03.2002,270.04,302.96,270.04,302.96,0
01.02.2002,262.13,269.87,250.71,262.65,0
01.01.2002,246.79,273.74,246.79,260.77,0
01.12.2001,212.41,237.63,212.41,237.63,0
01.11.2001,188.78,220.87,188.78,213.32,0
01.10.2001,168.19,187.41,158.34,187.41,0
01.09.2001,197.69,199.74,165.44,167.33,0
01.08.2001,198.78,200.87,185.92,193.72,0
01.07.2001,217.9,221.39,199.35,200.64,0
01.06.2001,210.96,231.04,210.96,219.4,0
01.05.2001,182.37,207.71,181.1,207.71,0
01.04.2001,164.38,178.29,156.29,178.29,0
01.03.2001,155.42,172,155.42,166.67,0
01.02.2001,165.61,183.51,158.1,158.1,0
01.01.2001,135.73,176.92,135.73,167.74,0
01.12.2000,142.47,161.25,130.96,144.39,0
01.11.2000,199.6,199.6,149.84,149.84,0
01.10.2000,207.61,214.46,190.37,192.22,0
01.09.2000,237.54,241.56,189.84,204.61,0
01.08.2000,209.47,245.37,209.47,239.03,0
01.07.2000,199.13,200.22,188.37,200.22,0
01.06.2000,221.1,233.28,189.57,194.93,0
01.05.2000,244.88,254.45,190.54,217.05,0
01.04.2000,257.3,258.02,225.28,242.85,0
01.03.2000,198.99,277.82,198.99,254.68,0
01.02.2000,191.59,216.53,186.67,191.49,0
01.01.2000,173,219.73,173,188.81,0
01.12.1999,119.71,161.78,116.24,151.87,0
01.11.1999,102.64,128.58,102.64,120.76,0
01.10.1999,88.74,106.86,88.74,106.86,0
01.09.1999,104.91,110.72,83.33,87.13,0
01.08.1999,114.39,119.16,98.87,100.72,0
01.07.1999,136.08,150.34,114.88,114.88,0
01.06.1999,108.46,134.93,105.27,131.64,0
01.05.1999,105.99,114.19,90.98,107.87,0
01.04.1999,87.4,96.6,76.29,96.6,0
01.03.1999,66.66,92.37,65.32,86.56,0
01.02.1999,44.73,70.36,44.73,62.44,0
01.01.1999,45.6,49.72,42.33,44.51,0
01.12.1998,47.86,49.04,44.4,45.34,0
01.11.1998,34.19,51.7,34.19,50.41,0
01.10.1998,23.39,33.91,18.53,32.94,0
01.09.1998,21.02,40.76,21.02,27.02,0
01.08.1998,35.14,35.14,19.36,20.92,0
01.07.1998,35.82,49.51,31.79,37.46,0
01.06.1998,40.95,51.58,35.89,35.89,0
01.05.1998,78.09,78.09,43.8,46.01,0
01.04.1998,75.42,79.96,72.69,75.66,0
01.03.1998,75.16,82.91,75.16,76.35,0
01.02.1998,67.39,73.76,64.1,73.38,0
01.01.1998,88.97,88.97,57.95,62.21,0
01.12.1997,66.66,85.05,66.66,85.05,0
01.11.1997,89.34,89.34,67.42,67.94,0
01.10.1997,101.21,115.03,78.91,86.46,0
01.09.1997,100,100.67,98.87,100.16,0
